,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
300,0,2633.137458865322,0.011280980999998746,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",200,0.05,2000
301,10,1468.0405495237155,0.32546909799999924,"[5, 3, 19, 6, 18, 8, 0, 9, 7, 11, 1, 13, 12, 17, 2, 4, 15, 16, 10, 14]",200,0.05,2000
302,25,1075.068495364196,0.7828619430000003,"[5, 3, 19, 10, 8, 18, 0, 6, 9, 7, 11, 15, 4, 1, 17, 13, 12, 2, 16, 14]",200,0.05,2000
303,50,957.9352345921109,1.5163165470000024,"[5, 10, 19, 3, 8, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16, 14]",200,0.05,2000
304,75,924.6849817205385,2.291105516000002,"[5, 14, 10, 19, 3, 18, 8, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
305,100,924.6849817205385,3.113001075999996,"[5, 14, 10, 19, 3, 18, 8, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
306,125,919.1540586422888,3.9543659129999966,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
307,150,919.1540586422888,4.768308130999998,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
308,175,919.1540586422888,5.546469383000002,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
309,200,919.1540586422888,6.288819038999996,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
310,300,919.1540586422888,6.661307244999996,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
311,400,919.1540586422888,6.661307244999996,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
312,500,919.1540586422888,6.661307244999996,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
313,600,919.1540586422888,6.661307244999996,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
314,700,919.1540586422888,6.661307244999996,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
315,800,919.1540586422888,6.661307244999996,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
316,900,919.1540586422888,6.661307244999996,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
317,1000,919.1540586422888,6.661307244999996,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
318,1500,919.1540586422888,6.661307244999996,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
319,2000,919.1540586422888,6.661307244999996,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12, 2, 16]",200,0.05,2000
320,0,2633.137458865322,0.011244662999999377,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",200,0.1,2000
321,10,1631.059344811387,0.3299986530000041,"[2, 5, 3, 19, 6, 18, 8, 0, 9, 7, 1, 17, 12, 14, 10, 16, 4, 15, 11, 13]",200,0.1,2000
322,25,1326.765345646947,0.7879646710000046,"[2, 5, 16, 3, 19, 10, 8, 18, 0, 6, 9, 7, 1, 4, 11, 15, 14, 13, 17, 12]",200,0.1,2000
323,50,1175.0323532610244,1.5265054669999998,"[12, 17, 2, 14, 5, 16, 3, 19, 10, 8, 18, 0, 6, 9, 7, 1, 15, 4, 11, 13]",200,0.1,2000
324,75,1028.262811103088,2.262058180000004,"[17, 13, 12, 2, 16, 10, 14, 5, 3, 19, 8, 18, 0, 6, 9, 7, 1, 15, 4, 11]",200,0.1,2000
325,100,936.8818039891685,3.0050291670000036,"[17, 13, 12, 2, 16, 14, 5, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
326,125,919.1540586422886,3.7383777650000027,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
327,150,919.1540586422886,4.467517724000004,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
328,175,919.1540586422886,5.20755029,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
329,200,919.1540586422886,5.948788385,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
330,300,919.1540586422886,6.295009223000001,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
331,400,919.1540586422886,6.295009223000001,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
332,500,919.1540586422886,6.295009223000001,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
333,600,919.1540586422886,6.295009223000001,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
334,700,919.1540586422886,6.295009223000001,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
335,800,919.1540586422886,6.295009223000001,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
336,900,919.1540586422886,6.295009223000001,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
337,1000,919.1540586422886,6.295009223000001,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
338,1500,919.1540586422886,6.295009223000001,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
339,2000,919.1540586422886,6.295009223000001,"[17, 13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11]",200,0.1,2000
340,0,2633.137458865322,0.011446060000004366,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",200,0.2,2000
341,10,1557.1392455651608,0.335079314000005,"[3, 5, 19, 10, 8, 18, 0, 7, 9, 6, 1, 4, 16, 14, 13, 12, 17, 11, 15, 2]",200,0.2,2000
342,25,1011.7943101926521,0.8004417120000014,"[16, 5, 14, 10, 19, 3, 8, 18, 0, 15, 4, 1, 7, 9, 6, 11, 17, 13, 12, 2]",200,0.2,2000
343,50,917.9476380577353,1.5592305780000046,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
344,75,917.9476380577353,2.3169225160000053,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
345,100,917.9476380577353,3.0729888950000017,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
346,125,917.9476380577353,3.843553077000003,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
347,150,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
348,175,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
349,200,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
350,300,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
351,400,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
352,500,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
353,600,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
354,700,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
355,800,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
356,900,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
357,1000,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
358,1500,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
359,2000,917.9476380577353,4.340193753000001,"[16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2]",200,0.2,2000
360,0,2633.137458865322,0.011295021999998767,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",200,0.3,2000
361,10,1581.4343031432177,0.34061952300000087,"[6, 18, 3, 5, 19, 8, 0, 9, 7, 4, 1, 17, 11, 15, 16, 14, 10, 12, 13, 2]",200,0.3,2000
362,25,1208.3559843674834,0.8299028639999975,"[5, 14, 10, 19, 3, 8, 18, 0, 7, 9, 6, 1, 4, 15, 11, 2, 16, 13, 17, 12]",200,0.3,2000
363,50,950.2194337645461,1.5896572559999953,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 9, 7, 1, 4, 11, 17, 13, 12, 2, 16]",200,0.3,2000
364,75,923.0493785672445,2.353710364000001,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 9, 7, 1, 11, 17, 13, 12, 2, 16]",200,0.3,2000
365,100,917.9476380577353,3.1210007059999967,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
366,125,917.9476380577353,3.9153525109999947,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
367,150,917.9476380577353,4.668760886000001,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
368,175,917.9476380577353,5.419427503000001,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
369,200,917.9476380577353,5.492337485,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
370,300,917.9476380577353,5.492337485,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
371,400,917.9476380577353,5.492337485,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
372,500,917.9476380577353,5.492337485,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
373,600,917.9476380577353,5.492337485,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
374,700,917.9476380577353,5.492337485,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
375,800,917.9476380577353,5.492337485,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
376,900,917.9476380577353,5.492337485,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
377,1000,917.9476380577353,5.492337485,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
378,1500,917.9476380577353,5.492337485,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
379,2000,917.9476380577353,5.492337485,"[5, 14, 10, 19, 8, 3, 18, 0, 6, 15, 4, 1, 9, 7, 11, 17, 13, 12, 2, 16]",200,0.3,2000
380,0,2633.137458865322,0.01125663199999849,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",200,0.4,2000
381,10,1561.74533456295,0.4015281319999957,"[2, 14, 10, 16, 12, 11, 1, 7, 4, 15, 8, 19, 3, 18, 0, 5, 6, 9, 13, 17]",200,0.4,2000
382,25,1130.053720847358,0.8760299159999931,"[2, 14, 5, 10, 19, 18, 3, 8, 0, 6, 15, 7, 9, 11, 1, 4, 16, 12, 13, 17]",200,0.4,2000
383,50,947.8194167354924,1.6286449509999983,"[2, 16, 14, 5, 10, 19, 18, 3, 8, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12]",200,0.4,2000
384,75,919.1540586422888,2.380934885000002,"[2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12]",200,0.4,2000
385,100,919.1540586422888,3.1376043479999964,"[2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12]",200,0.4,2000
386,125,919.1540586422888,3.888648067999995,"[2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12]",200,0.4,2000
387,150,919.1540586422888,4.635237106999995,"[2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17, 13, 12]",200,0.4,2000
388,175,919.1540586422886,5.393555605000003,"[13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17]",200,0.4,2000
389,200,919.1540586422886,6.149108560999991,"[13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17]",200,0.4,2000
390,300,919.1540586422886,8.004321226000002,"[13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17]",200,0.4,2000
391,400,919.1540586422886,8.004321226000002,"[13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17]",200,0.4,2000
392,500,919.1540586422886,8.004321226000002,"[13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17]",200,0.4,2000
393,600,919.1540586422886,8.004321226000002,"[13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17]",200,0.4,2000
394,700,919.1540586422886,8.004321226000002,"[13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17]",200,0.4,2000
395,800,919.1540586422886,8.004321226000002,"[13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17]",200,0.4,2000
396,900,919.1540586422886,8.004321226000002,"[13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17]",200,0.4,2000
397,1000,919.1540586422886,8.004321226000002,"[13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17]",200,0.4,2000
398,1500,919.1540586422886,8.004321226000002,"[13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17]",200,0.4,2000
399,2000,919.1540586422886,8.004321226000002,"[13, 12, 2, 16, 5, 14, 10, 19, 8, 3, 18, 0, 6, 9, 7, 1, 4, 15, 11, 17]",200,0.4,2000
