,Iteration,Time,Fitness,Temperature,max_iters
2762,2762,0.19082513599999995,72.0,25,1200
2763,2763,0.19089329100000008,72.0,25,1200
2764,2764,0.19099055600000003,72.0,25,1200
2765,2765,0.19105981299999986,72.0,25,1200
2766,2766,0.19112769799999985,72.0,25,1200
2767,2767,0.19122512700000005,72.0,25,1200
2768,2768,0.19133720899999984,72.0,25,1200
2769,2769,0.19143065299999984,73.0,25,1200
2770,2770,0.1915260139999999,73.0,25,1200
2771,2771,0.19162279300000007,73.0,25,1200
2772,2772,0.19172145099999982,73.0,25,1200
2773,2773,0.19181963800000013,73.0,25,1200
2774,2774,0.19191811199999975,73.0,25,1200
2775,2775,0.1920158289999998,73.0,25,1200
2776,2776,0.19210762199999998,76.0,25,1200
2777,2777,0.1921753100000001,76.0,25,1200
2778,2778,0.19224387200000015,76.0,25,1200
2779,2779,0.1923267759999998,76.0,25,1200
2780,2780,0.19242674599999976,76.0,25,1200
2781,2781,0.19249671599999996,76.0,25,1200
2782,2782,0.1925665099999998,76.0,25,1200
2783,2783,0.1927728929999999,76.0,25,1200
2784,2784,0.19289081099999983,76.0,25,1200
2785,2785,0.19299644700000007,76.0,25,1200
2786,2786,0.1930687579999999,76.0,25,1200
2787,2787,0.19314019699999996,76.0,25,1200
2788,2788,0.19324129299999981,76.0,25,1200
2789,2789,0.1933378160000001,77.0,25,1200
2790,2790,0.19343764800000018,77.0,25,1200
2791,2791,0.19353617499999975,77.0,25,1200
2792,2792,0.19360573800000003,77.0,25,1200
2793,2793,0.19367640500000016,77.0,25,1200
2794,2794,0.19374675200000002,77.0,25,1200
2795,2795,0.19384524899999978,77.0,25,1200
2796,2796,0.19391487100000004,77.0,25,1200
2797,2797,0.19401551400000017,77.0,25,1200
2798,2798,0.19408409000000004,77.0,25,1200
2799,2799,0.19418349300000015,77.0,25,1200
2800,2800,0.19425387699999996,77.0,25,1200
2801,2801,0.19434786000000015,78.0,25,1200
2802,2802,0.1944183279999998,78.0,25,1200
2803,2803,0.19452040299999984,78.0,25,1200
2804,2804,0.194589079,78.0,25,1200
2805,2805,0.19465771700000012,78.0,25,1200
2806,2806,0.19472894299999988,78.0,25,1200
2807,2807,0.1948001800000001,78.0,25,1200
2808,2808,0.19487286699999995,78.0,25,1200
2809,2809,0.19494371399999988,78.0,25,1200
2810,2810,0.19501625500000008,78.0,25,1200
2811,2811,0.19508592300000016,78.0,25,1200
2812,2812,0.19515642799999977,78.0,25,1200
2813,2813,0.19525564199999978,78.0,25,1200
2814,2814,0.19532836200000014,78.0,25,1200
2815,2815,0.19542938199999993,79.0,25,1200
2816,2816,0.1955009940000001,79.0,25,1200
2817,2817,0.19560122899999977,79.0,25,1200
2818,2818,0.19567334899999977,79.0,25,1200
2819,2819,0.19577354099999988,82.0,25,1200
2820,2820,0.1958455560000001,82.0,25,1200
2821,2821,0.19591443500000016,82.0,25,1200
2822,2822,0.19598486199999998,82.0,25,1200
2823,2823,0.19608442299999984,82.0,25,1200
2824,2824,0.19615506400000005,82.0,25,1200
2825,2825,0.19622345500000016,82.0,25,1200
2826,2826,0.19632244099999996,82.0,25,1200
2827,2827,0.1964238479999998,82.0,25,1200
2828,2828,0.19652542200000012,82.0,25,1200
2829,2829,0.19659679299999988,82.0,25,1200
2830,2830,0.1966950569999999,83.0,25,1200
2831,2831,0.19676590800000016,83.0,25,1200
2832,2832,0.19683547700000004,83.0,25,1200
2833,2833,0.19690458200000016,83.0,25,1200
2834,2834,0.19697521500000015,83.0,25,1200
2835,2835,0.19704647899999994,83.0,25,1200
2836,2836,0.19711626199999976,83.0,25,1200
2837,2837,0.19718703699999995,83.0,25,1200
2838,2838,0.19725805499999982,83.0,25,1200
2839,2839,0.19732903099999977,83.0,25,1200
2840,2840,0.19739816899999996,83.0,25,1200
2841,2841,0.1974675509999999,83.0,25,1200
2842,2842,0.19753625400000008,83.0,25,1200
2843,2843,0.19760702299999977,83.0,25,1200
2844,2844,0.19767789999999996,83.0,25,1200
2845,2845,0.19774885999999992,83.0,25,1200
2846,2846,0.197819682,83.0,25,1200
2847,2847,0.19789033499999986,83.0,25,1200
2848,2848,0.197959408,83.0,25,1200
2849,2849,0.1980576140000001,83.0,25,1200
2850,2850,0.19812864400000008,83.0,25,1200
2851,2851,0.19819810399999982,83.0,25,1200
2852,2852,0.19826751600000003,83.0,25,1200
2853,2853,0.1983380640000001,83.0,25,1200
2854,2854,0.19840862599999998,83.0,25,1200
2855,2855,0.1984798360000002,83.0,25,1200
2856,2856,0.19857911699999997,83.0,25,1200
2857,2857,0.1986525659999998,83.0,25,1200
2858,2858,0.21665617499999978,83.0,25,1200
2859,2859,0.2167680019999998,89.0,25,1200
2860,2860,0.21684518600000002,89.0,25,1200
2861,2861,0.21692041000000017,89.0,25,1200
2862,2862,0.21699463200000002,89.0,25,1200
2863,2863,0.217067358,89.0,25,1200
2864,2864,0.2171398870000001,89.0,25,1200
2865,2865,0.2172387119999999,90.0,25,1200
2866,2866,0.21731047599999975,90.0,25,1200
2867,2867,0.21738126699999993,90.0,25,1200
2868,2868,0.21745284799999975,90.0,25,1200
2869,2869,0.21752423700000012,90.0,25,1200
2870,2870,0.217596683,90.0,25,1200
2871,2871,0.21766838899999996,90.0,25,1200
2872,2872,0.21774153799999985,90.0,25,1200
2873,2873,0.21781417299999983,90.0,25,1200
2874,2874,0.2179140639999999,90.0,25,1200
2875,2875,0.2179852389999999,90.0,25,1200
2876,2876,0.21805698899999992,90.0,25,1200
2877,2877,0.21812934800000017,90.0,25,1200
2878,2878,0.21820231199999984,90.0,25,1200
2879,2879,0.21827725800000009,90.0,25,1200
2880,2880,0.21835801500000018,90.0,25,1200
2881,2881,0.21844107300000015,90.0,25,1200
2882,2882,0.2185269970000001,90.0,25,1200
2883,2883,0.2186140179999998,90.0,25,1200
2884,2884,0.21869452899999997,90.0,25,1200
2885,2885,0.21877714599999987,90.0,25,1200
2886,2886,0.21885718399999998,90.0,25,1200
2887,2887,0.21893762400000005,90.0,25,1200
2888,2888,0.21901574699999982,90.0,25,1200
2889,2889,0.21909598899999994,90.0,25,1200
2890,2890,0.21917472400000015,90.0,25,1200
2891,2891,0.21925424199999988,90.0,25,1200
2892,2892,0.2193458210000001,90.0,25,1200
2893,2893,0.2194205779999998,90.0,25,1200
2894,2894,0.2195116800000001,90.0,25,1200
2895,2895,0.21971132799999982,90.0,25,1200
2896,2896,0.219956732,90.0,25,1200
2897,2897,0.22012081699999975,90.0,25,1200
2898,2898,0.22020040800000018,90.0,25,1200
2899,2899,0.2202743090000001,90.0,25,1200
2900,2900,0.22037014700000013,90.0,25,1200
2901,2901,0.220454111,90.0,25,1200
2902,2902,0.22053790600000012,90.0,25,1200
2903,2903,0.22061876199999997,90.0,25,1200
2904,2904,0.22069520900000006,90.0,25,1200
2905,2905,0.22076954700000018,90.0,25,1200
2906,2906,0.22084313200000016,90.0,25,1200
2907,2907,0.22091636999999986,90.0,25,1200
2908,2908,0.22099074399999985,90.0,25,1200
2909,2909,0.2210666990000001,90.0,25,1200
2910,2910,0.22114527500000003,90.0,25,1200
2911,2911,0.22122596100000003,90.0,25,1200
2912,2912,0.22131885999999978,90.0,25,1200
2913,2913,0.22139078099999976,90.0,25,1200
2914,2914,0.22146247899999993,90.0,25,1200
2915,2915,0.22153373600000004,90.0,25,1200
2916,2916,0.22160529699999998,90.0,25,1200
2917,2917,0.2216768629999999,90.0,25,1200
2918,2918,0.22174810899999997,90.0,25,1200
2919,2919,0.22184405500000004,90.0,25,1200
2920,2920,0.22197349900000019,90.0,25,1200
2921,2921,0.22205132400000016,90.0,25,1200
2922,2922,0.222124145,90.0,25,1200
2923,2923,0.22219618899999993,90.0,25,1200
2924,2924,0.22226925399999997,90.0,25,1200
2925,2925,0.2223409730000001,90.0,25,1200
2926,2926,0.22241329999999992,90.0,25,1200
2927,2927,0.2224861680000001,90.0,25,1200
2928,2928,0.22255918500000016,90.0,25,1200
2929,2929,0.22263211900000002,90.0,25,1200
2930,2930,0.2227045620000001,90.0,25,1200
2931,2931,0.22277683899999978,90.0,25,1200
2932,2932,0.22284999699999997,90.0,25,1200
2933,2933,0.22292171299999985,90.0,25,1200
2934,2934,0.22299347199999975,90.0,25,1200
2935,2935,0.22306528099999978,90.0,25,1200
2936,2936,0.22313715899999975,90.0,25,1200
2937,2937,0.22320814099999975,90.0,25,1200
2938,2938,0.22327932199999978,90.0,25,1200
2939,2939,0.22335079299999983,90.0,25,1200
2940,2940,0.22342174700000017,90.0,25,1200
2941,2941,0.2234937509999999,90.0,25,1200
2942,2942,0.22356550900000016,90.0,25,1200
2943,2943,0.22363758299999992,90.0,25,1200
2944,2944,0.22370900399999982,90.0,25,1200
2945,2945,0.223780965,90.0,25,1200
2946,2946,0.22385348400000016,90.0,25,1200
2947,2947,0.22392787699999994,90.0,25,1200
2948,2948,0.22400340299999977,90.0,25,1200
2949,2949,0.22407864799999988,90.0,25,1200
2950,2950,0.2241520210000001,90.0,25,1200
2951,2951,0.2242576129999998,90.0,25,1200
2952,2952,0.22433002299999982,90.0,25,1200
2953,2953,0.2244026240000001,90.0,25,1200
2954,2954,0.22447562900000007,90.0,25,1200
2955,2955,0.22454951199999984,90.0,25,1200
2956,2956,0.22462285900000012,90.0,25,1200
2957,2957,0.2246948299999998,90.0,25,1200
2958,2958,0.24368243699999992,90.0,25,1200
2959,2959,0.24377423899999995,90.0,25,1200
2960,2960,0.24385552499999985,90.0,25,1200
2961,2961,0.24393306199999998,90.0,25,1200
2962,2962,0.24400977300000015,90.0,25,1200
2963,2963,0.244085922,90.0,25,1200
2964,2964,0.24416239199999978,90.0,25,1200
2965,2965,0.24423760999999988,90.0,25,1200
2966,2966,0.24431199899999978,90.0,25,1200
2967,2967,0.2443856339999999,90.0,25,1200
2968,2968,0.24445915299999976,90.0,25,1200
2969,2969,0.24453497099999977,90.0,25,1200
2970,2970,0.24460799999999994,90.0,25,1200
2971,2971,0.24468063299999976,90.0,25,1200
2972,2972,0.24475328499999982,90.0,25,1200
2973,2973,0.2448275849999999,90.0,25,1200
2974,2974,0.24490200400000006,90.0,25,1200
2975,2975,0.244976957,90.0,25,1200
2976,2976,0.2450779609999998,91.0,25,1200
2977,2977,0.245153905,91.0,25,1200
2978,2978,0.24522736599999995,91.0,25,1200
2979,2979,0.24530198199999997,91.0,25,1200
2980,2980,0.2453766530000001,91.0,25,1200
2981,2981,0.24544939500000007,91.0,25,1200
2982,2982,0.24552332099999985,91.0,25,1200
2983,2983,0.24559813200000002,91.0,25,1200
2984,2984,0.24567248600000013,91.0,25,1200
2985,2985,0.24578210100000009,91.0,25,1200
2986,2986,0.2458547900000001,91.0,25,1200
2987,2987,0.24592744200000016,91.0,25,1200
2988,2988,0.2459999439999998,91.0,25,1200
2989,2989,0.24607236499999985,91.0,25,1200
2990,2990,0.24614537699999994,91.0,25,1200
2991,2991,0.24622218500000015,91.0,25,1200
2992,2992,0.2462993469999999,91.0,25,1200
2993,2993,0.24637258600000012,91.0,25,1200
2994,2994,0.24644537700000013,91.0,25,1200
2995,2995,0.24651972300000002,91.0,25,1200
2996,2996,0.24659733500000014,91.0,25,1200
2997,2997,0.24667239699999977,91.0,25,1200
2998,2998,0.24674696400000018,91.0,25,1200
2999,2999,0.24682178200000005,91.0,25,1200
3000,3000,0.24689666399999988,91.0,25,1200
3001,3001,0.24697172399999978,91.0,25,1200
3002,3002,0.247044308,91.0,25,1200
3003,3003,0.24711678199999998,91.0,25,1200
3004,3004,0.24718947200000008,91.0,25,1200
3005,3005,0.247265391,91.0,25,1200
3006,3006,0.24734147099999992,91.0,25,1200
3007,3007,0.24741761699999998,91.0,25,1200
3008,3008,0.24749113199999995,91.0,25,1200
3009,3009,0.24756453999999994,91.0,25,1200
3010,3010,0.24763999199999986,91.0,25,1200
3011,3011,0.2477158479999999,91.0,25,1200
3012,3012,0.2477895939999999,91.0,25,1200
3013,3013,0.24786316799999986,91.0,25,1200
3014,3014,0.24793831200000005,91.0,25,1200
3015,3015,0.24801401200000006,91.0,25,1200
3016,3016,0.2480891289999998,91.0,25,1200
3017,3017,0.24816375199999996,91.0,25,1200
3018,3018,0.2482374300000001,91.0,25,1200
3019,3019,0.24832685900000007,91.0,25,1200
3020,3020,0.24839987899999993,91.0,25,1200
3021,3021,0.24847417299999996,91.0,25,1200
3022,3022,0.24854830100000003,91.0,25,1200
3023,3023,0.24862245700000019,91.0,25,1200
3024,3024,0.24869494399999992,91.0,25,1200
3025,3025,0.2487679479999998,91.0,25,1200
3026,3026,0.24884117800000016,91.0,25,1200
3027,3027,0.248915078,91.0,25,1200
3028,3028,0.24898686399999992,91.0,25,1200
3029,3029,0.24906065799999988,91.0,25,1200
3030,3030,0.24913507099999999,91.0,25,1200
3031,3031,0.24920902399999978,91.0,25,1200
3032,3032,0.24928360299999985,91.0,25,1200
3033,3033,0.24935566799999975,91.0,25,1200
3034,3034,0.24942760099999983,91.0,25,1200
3035,3035,0.24949950099999985,91.0,25,1200
3036,3036,0.24957268999999993,91.0,25,1200
3037,3037,0.2496467469999999,91.0,25,1200
3038,3038,0.24972000100000002,91.0,25,1200
3039,3039,0.24979201799999995,91.0,25,1200
3040,3040,0.24986606999999994,91.0,25,1200
3041,3041,0.24993854399999993,91.0,25,1200
3042,3042,0.2500107159999998,91.0,25,1200
3043,3043,0.25008278299999986,91.0,25,1200
3044,3044,0.25015644000000004,91.0,25,1200
3045,3045,0.25023013699999996,91.0,25,1200
3046,3046,0.25030455000000007,91.0,25,1200
3047,3047,0.25037839800000006,91.0,25,1200
3048,3048,0.25045106399999995,91.0,25,1200
3049,3049,0.25052492699999984,91.0,25,1200
3050,3050,0.25065502399999984,91.0,25,1200
3051,3051,0.25073576100000006,91.0,25,1200
3052,3052,0.2508092940000002,91.0,25,1200
3053,3053,0.2509211119999999,91.0,25,1200
3054,3054,0.2510328569999998,91.0,25,1200
3055,3055,0.2511092260000001,91.0,25,1200
3056,3056,0.2511825999999999,91.0,25,1200
3057,3057,0.2512563819999998,91.0,25,1200
3058,3058,0.2700739200000002,91.0,25,1200
3059,3059,0.270157996,91.0,25,1200
3060,3060,0.27023724599999976,91.0,25,1200
3061,3061,0.27032916799999995,91.0,25,1200
3062,3062,0.27040822099999984,91.0,25,1200
3063,3063,0.2704899730000001,91.0,25,1200
3064,3064,0.2705752750000001,91.0,25,1200
3065,3065,0.2706548739999999,91.0,25,1200
3066,3066,0.2707311269999999,91.0,25,1200
3067,3067,0.2708085429999998,91.0,25,1200
3068,3068,0.27088588400000013,91.0,25,1200
3069,3069,0.27096464099999995,91.0,25,1200
3070,3070,0.271040041,91.0,25,1200
3071,3071,0.27111395799999993,91.0,25,1200
3072,3072,0.27118799199999977,91.0,25,1200
3073,3073,0.27126303100000015,91.0,25,1200
3074,3074,0.271338235,91.0,25,1200
3075,3075,0.2714123399999999,91.0,25,1200
3076,3076,0.27148678000000004,91.0,25,1200
3077,3077,0.00010662100000002894,7.0,50,1200
3078,3078,0.018224883000000247,7.0,50,1200
3079,3079,0.018311812999999955,7.0,50,1200
3080,3080,0.018389690000000236,7.0,50,1200
3081,3081,0.0185328410000003,8.0,50,1200
3082,3082,0.018682362000000285,8.0,50,1200
3083,3083,0.01876723800000013,8.0,50,1200
3084,3084,0.018849010000000277,6.0,50,1200
3085,3085,0.01892705000000028,6.0,50,1200
3086,3086,0.019004987000000195,6.0,50,1200
3087,3087,0.019084547000000285,6.0,50,1200
3088,3088,0.019182470000000063,6.0,50,1200
3089,3089,0.01927713600000036,6.0,50,1200
3090,3090,0.019419383000000234,5.0,50,1200
3091,3091,0.019537872999999983,5.0,50,1200
3092,3092,0.01967035500000014,5.0,50,1200
3093,3093,0.019745657000000083,6.0,50,1200
3094,3094,0.019821904000000057,6.0,50,1200
3095,3095,0.019898258000000002,6.0,50,1200
3096,3096,0.01997661000000006,6.0,50,1200
3097,3097,0.02005263500000032,6.0,50,1200
3098,3098,0.020129212000000063,6.0,50,1200
3099,3099,0.02020699100000023,6.0,50,1200
3100,3100,0.020283465000000334,6.0,50,1200
3101,3101,0.020359468000000103,6.0,50,1200
3102,3102,0.0204373040000001,6.0,50,1200
3103,3103,0.02051381799999996,6.0,50,1200
3104,3104,0.020590368000000137,6.0,50,1200
3105,3105,0.02066838999999998,6.0,50,1200
3106,3106,0.02074447700000004,5.0,50,1200
3107,3107,0.020817999000000142,7.0,50,1200
3108,3108,0.020897995999999974,7.0,50,1200
3109,3109,0.02097467200000036,7.0,50,1200
3110,3110,0.02105200800000029,7.0,50,1200
3111,3111,0.02113184800000001,7.0,50,1200
3112,3112,0.02121060500000027,6.0,50,1200
3113,3113,0.021291796999999946,6.0,50,1200
3114,3114,0.021412873000000054,6.0,50,1200
3115,3115,0.021560621000000335,7.0,50,1200
3116,3116,0.021745393000000224,6.0,50,1200
3117,3117,0.021910228999999948,6.0,50,1200
3118,3118,0.021995287000000197,6.0,50,1200
3119,3119,0.02207783100000027,6.0,50,1200
3120,3120,0.022241533000000313,6.0,50,1200
3121,3121,0.022328145999999993,6.0,50,1200
3122,3122,0.022433735000000343,6.0,50,1200
3123,3123,0.022525923000000336,6.0,50,1200
3124,3124,0.022623188000000294,5.0,50,1200
3125,3125,0.022737509000000156,5.0,50,1200
3126,3126,0.02282803400000022,5.0,50,1200
3127,3127,0.02302159000000037,5.0,50,1200
3128,3128,0.023143278000000045,6.0,50,1200
3129,3129,0.023234758000000078,6.0,50,1200
3130,3130,0.023316606000000295,6.0,50,1200
3131,3131,0.023394983000000202,6.0,50,1200
3132,3132,0.02347666400000037,6.0,50,1200
3133,3133,0.023557931000000032,6.0,50,1200
3134,3134,0.02363943600000029,9.0,50,1200
3135,3135,0.023726994,9.0,50,1200
3136,3136,0.023807163000000298,9.0,50,1200
3137,3137,0.023885681000000325,6.0,50,1200
3138,3138,0.02396477900000038,6.0,50,1200
3139,3139,0.024043347000000104,6.0,50,1200
3140,3140,0.02412153700000008,6.0,50,1200
3141,3141,0.02419907900000018,7.0,50,1200
3142,3142,0.02428391200000002,7.0,50,1200
3143,3143,0.02437322799999997,6.0,50,1200
3144,3144,0.024454949999999975,6.0,50,1200
3145,3145,0.024533272000000217,5.0,50,1200
3146,3146,0.024612709999999982,5.0,50,1200
3147,3147,0.024692433000000236,5.0,50,1200
3148,3148,0.024770377000000288,5.0,50,1200
3149,3149,0.024850695000000034,5.0,50,1200
3150,3150,0.024925524000000365,6.0,50,1200
3151,3151,0.02500095300000016,6.0,50,1200
3152,3152,0.025079559000000362,6.0,50,1200
3153,3153,0.025158648000000117,6.0,50,1200
3154,3154,0.025237415999999957,6.0,50,1200
3155,3155,0.02531735500000032,6.0,50,1200
3156,3156,0.02539825100000037,6.0,50,1200
3157,3157,0.02547791799999999,5.0,50,1200
3158,3158,0.025556400000000146,5.0,50,1200
3159,3159,0.02563546200000033,5.0,50,1200
3160,3160,0.025715121000000174,5.0,50,1200
3161,3161,0.025795016000000004,5.0,50,1200
3162,3162,0.025873591999999945,5.0,50,1200
3163,3163,0.02595144100000013,5.0,50,1200
3164,3164,0.02602810100000008,5.0,50,1200
3165,3165,0.026103711000000196,5.0,50,1200
3166,3166,0.026181390000000082,5.0,50,1200
3167,3167,0.026259349000000043,5.0,50,1200
3168,3168,0.026335204,5.0,50,1200
3169,3169,0.02641163300000038,4.0,50,1200
3170,3170,0.02648849799999997,4.0,50,1200
3171,3171,0.026565971000000133,4.0,50,1200
3172,3172,0.026644636000000332,4.0,50,1200
3173,3173,0.02672410100000011,4.0,50,1200
3174,3174,0.026840272000000276,5.0,50,1200
3175,3175,0.026920676000000032,5.0,50,1200
3176,3176,0.027000677000000195,4.0,50,1200
3177,3177,0.027077816000000254,5.0,50,1200
3178,3178,0.04653566900000028,5.0,50,1200
3179,3179,0.04674105900000036,5.0,50,1200
3180,3180,0.04682304400000037,6.0,50,1200
3181,3181,0.046906147000000065,6.0,50,1200
3182,3182,0.046986001000000055,6.0,50,1200
3183,3183,0.047067733,6.0,50,1200
3184,3184,0.04714989999999997,6.0,50,1200
3185,3185,0.04723218500000037,6.0,50,1200
3186,3186,0.04731328499999998,6.0,50,1200
3187,3187,0.047392966000000314,6.0,50,1200
3188,3188,0.04747410200000024,6.0,50,1200
3189,3189,0.04755321300000004,6.0,50,1200
3190,3190,0.04763118600000027,6.0,50,1200
3191,3191,0.047714414000000094,6.0,50,1200
3192,3192,0.04779271400000029,6.0,50,1200
3193,3193,0.047869229000000235,6.0,50,1200
3194,3194,0.04794954400000018,6.0,50,1200
3195,3195,0.04802991400000023,6.0,50,1200
3196,3196,0.048109145000000186,6.0,50,1200
3197,3197,0.04819096200000006,6.0,50,1200
3198,3198,0.048270399000000186,6.0,50,1200
3199,3199,0.048350799000000055,6.0,50,1200
3200,3200,0.048430162000000276,6.0,50,1200
3201,3201,0.04851021700000002,4.0,50,1200
3202,3202,0.04859016699999996,4.0,50,1200
3203,3203,0.048667180000000254,4.0,50,1200
3204,3204,0.048752125000000035,4.0,50,1200
3205,3205,0.04886754300000007,5.0,50,1200
3206,3206,0.04897228399999998,5.0,50,1200
3207,3207,0.049053658000000055,5.0,50,1200
3208,3208,0.04913362300000035,6.0,50,1200
3209,3209,0.049215443000000025,6.0,50,1200
3210,3210,0.04929685000000017,6.0,50,1200
3211,3211,0.049375928000000346,9.0,50,1200
3212,3212,0.04945584100000033,6.0,50,1200
3213,3213,0.04957079700000033,6.0,50,1200
3214,3214,0.04965109000000023,6.0,50,1200
3215,3215,0.04973314000000029,6.0,50,1200
3216,3216,0.04981085200000024,7.0,50,1200
3217,3217,0.049890714,7.0,50,1200
3218,3218,0.04996683000000024,8.0,50,1200
3219,3219,0.05004602200000008,7.0,50,1200
3220,3220,0.05012748700000014,7.0,50,1200
3221,3221,0.05020990800000025,7.0,50,1200
3222,3222,0.05029191700000002,7.0,50,1200
3223,3223,0.050370237000000095,8.0,50,1200
3224,3224,0.05045039600000001,8.0,50,1200
3225,3225,0.05053165700000006,8.0,50,1200
3226,3226,0.05061205500000021,10.0,50,1200
3227,3227,0.05069329900000019,10.0,50,1200
3228,3228,0.050774352000000356,10.0,50,1200
3229,3229,0.05085624400000022,10.0,50,1200
3230,3230,0.05093636800000034,8.0,50,1200
3231,3231,0.05101882300000016,8.0,50,1200
3232,3232,0.05110054200000036,8.0,50,1200
3233,3233,0.05118007300000027,8.0,50,1200
3234,3234,0.051258569000000254,8.0,50,1200
3235,3235,0.05134473900000014,8.0,50,1200
3236,3236,0.05145896800000038,10.0,50,1200
3237,3237,0.05154276000000024,7.0,50,1200
3238,3238,0.05162355300000021,7.0,50,1200
3239,3239,0.05170344100000035,7.0,50,1200
3240,3240,0.051781787999999995,7.0,50,1200
3241,3241,0.05186381600000001,7.0,50,1200
3242,3242,0.051961166999999975,7.0,50,1200
3243,3243,0.05204193100000021,8.0,50,1200
3244,3244,0.052128152000000316,8.0,50,1200
3245,3245,0.052213373000000285,8.0,50,1200
3246,3246,0.05229767100000027,8.0,50,1200
3247,3247,0.05238043200000009,8.0,50,1200
3248,3248,0.05246115900000037,8.0,50,1200
3249,3249,0.05254371400000002,8.0,50,1200
3250,3250,0.05262262600000023,9.0,50,1200
3251,3251,0.0527083850000003,9.0,50,1200
3252,3252,0.05279389000000023,9.0,50,1200
3253,3253,0.052875934000000235,9.0,50,1200
3254,3254,0.052957082000000266,10.0,50,1200
3255,3255,0.053055445000000034,11.0,50,1200
3256,3256,0.053140454000000226,11.0,50,1200
3257,3257,0.05322278200000019,11.0,50,1200
3258,3258,0.053308455000000254,11.0,50,1200
3259,3259,0.053396103000000306,11.0,50,1200
3260,3260,0.053483073000000214,11.0,50,1200
3261,3261,0.05356629900000032,11.0,50,1200
3262,3262,0.053652982000000016,8.0,50,1200
3263,3263,0.05373861500000032,8.0,50,1200
3264,3264,0.05382452900000034,8.0,50,1200
3265,3265,0.05391097700000014,8.0,50,1200
3266,3266,0.05399551100000011,8.0,50,1200
3267,3267,0.054083177000000315,8.0,50,1200
3268,3268,0.05416816300000038,8.0,50,1200
3269,3269,0.054252836000000304,8.0,50,1200
3270,3270,0.05433895700000013,8.0,50,1200
3271,3271,0.054394430999999965,8.0,50,1200
3272,3272,0.054477918999999986,8.0,50,1200
3273,3273,0.054561364,8.0,50,1200
3274,3274,0.0546473380000001,8.0,50,1200
3275,3275,0.05472788799999995,9.0,50,1200
3276,3276,0.05481216600000005,6.0,50,1200
3277,3277,0.05489382700000034,9.0,50,1200
3278,3278,0.0763071580000001,9.0,50,1200
3279,3279,0.0764062670000003,9.0,50,1200
3280,3280,0.0764948470000002,14.0,50,1200
3281,3281,0.07658499400000007,14.0,50,1200
3282,3282,0.07667216200000038,14.0,50,1200
3283,3283,0.07672887900000003,14.0,50,1200
3284,3284,0.07681678400000003,9.0,50,1200
3285,3285,0.07690251700000017,9.0,50,1200
3286,3286,0.07698652299999997,9.0,50,1200
3287,3287,0.07713721000000007,9.0,50,1200
3288,3288,0.07734937099999994,9.0,50,1200
3289,3289,0.07744957500000016,9.0,50,1200
3290,3290,0.07754217300000033,6.0,50,1200
3291,3291,0.07767667900000008,5.0,50,1200
3292,3292,0.07776863999999994,5.0,50,1200
3293,3293,0.07785709900000004,5.0,50,1200
3294,3294,0.07794419700000033,5.0,50,1200
3295,3295,0.07803252100000035,5.0,50,1200
3296,3296,0.07811761500000003,5.0,50,1200
3297,3297,0.07820503700000003,5.0,50,1200
3298,3298,0.07829328400000035,5.0,50,1200
3299,3299,0.07838209200000001,4.0,50,1200
3300,3300,0.07846809500000029,4.0,50,1200
3301,3301,0.07855240100000005,4.0,50,1200
3302,3302,0.07863795500000004,4.0,50,1200
3303,3303,0.0787254260000001,4.0,50,1200
3304,3304,0.07882147699999997,4.0,50,1200
3305,3305,0.07890945300000007,4.0,50,1200
3306,3306,0.07899416800000036,7.0,50,1200
3307,3307,0.07908156100000019,7.0,50,1200
3308,3308,0.07916939000000012,7.0,50,1200
3309,3309,0.07925395400000035,7.0,50,1200
3310,3310,0.07933822000000035,9.0,50,1200
3311,3311,0.079428461,9.0,50,1200
3312,3312,0.079516629,9.0,50,1200
3313,3313,0.07960371799999999,5.0,50,1200
3314,3314,0.07968878700000026,5.0,50,1200
3315,3315,0.07977417600000036,5.0,50,1200
3316,3316,0.07986074200000015,5.0,50,1200
3317,3317,0.07994856399999994,5.0,50,1200
3318,3318,0.08003698300000028,5.0,50,1200
3319,3319,0.08015713599999996,5.0,50,1200
3320,3320,0.08030404800000035,5.0,50,1200
3321,3321,0.08045414800000028,5.0,50,1200
3322,3322,0.08059921000000037,5.0,50,1200
3323,3323,0.08068398000000032,5.0,50,1200
3324,3324,0.08076941400000015,5.0,50,1200
3325,3325,0.08085461800000004,5.0,50,1200
3326,3326,0.08094123899999994,5.0,50,1200
3327,3327,0.08102531800000001,7.0,50,1200
3328,3328,0.08111214500000008,7.0,50,1200
3329,3329,0.0811993740000001,7.0,50,1200
3330,3330,0.08128529100000037,7.0,50,1200
3331,3331,0.08137449100000005,6.0,50,1200
3332,3332,0.0814612880000003,6.0,50,1200
3333,3333,0.08154777400000013,5.0,50,1200
3334,3334,0.08163219100000019,6.0,50,1200
3335,3335,0.0817226510000002,6.0,50,1200
3336,3336,0.08180896000000004,7.0,50,1200
3337,3337,0.08189655299999998,7.0,50,1200
3338,3338,0.0819837360000002,7.0,50,1200
3339,3339,0.08207020200000015,7.0,50,1200
3340,3340,0.08215825900000029,7.0,50,1200
3341,3341,0.08224628800000033,7.0,50,1200
3342,3342,0.08233399300000022,7.0,50,1200
3343,3343,0.08241890100000004,11.0,50,1200
3344,3344,0.0825051160000001,11.0,50,1200
3345,3345,0.08259144699999998,9.0,50,1200
3346,3346,0.08267600900000005,7.0,50,1200
