,Iteration,Time,Fitness,Temperature,max_iters
598,598,0.38710095199999994,5.0,10,1900
599,599,0.3877794780000001,5.0,10,1900
600,600,0.3883844249999999,5.0,10,1900
601,601,0.39586331799999996,7.0,10,1900
602,602,0.3962024610000001,7.0,10,1900
603,603,0.39654079100000006,7.0,10,1900
604,604,0.39687302299999994,7.0,10,1900
605,605,0.39747534400000006,7.0,10,1900
606,606,0.39809771100000013,7.0,10,1900
607,607,0.398415403,7.0,10,1900
608,608,0.3990919289999999,7.0,10,1900
609,609,0.39975074899999985,8.0,10,1900
610,610,0.4003566479999998,10.0,10,1900
611,611,0.40096080700000014,10.0,10,1900
612,612,0.4015708359999999,10.0,10,1900
613,613,0.40223782099999994,11.0,10,1900
614,614,0.4029307420000001,11.0,10,1900
615,615,0.40354416199999976,11.0,10,1900
616,616,0.40387691199999987,11.0,10,1900
617,617,0.404195938,11.0,10,1900
618,618,0.40486474900000013,11.0,10,1900
619,619,0.4054546860000001,11.0,10,1900
620,620,0.40595620599999993,11.0,10,1900
621,621,0.40655637199999983,11.0,10,1900
622,622,0.40714358299999986,11.0,10,1900
623,623,0.40774144099999976,11.0,10,1900
624,624,0.40834098500000016,10.0,10,1900
625,625,0.4089529719999998,10.0,10,1900
626,626,0.4095615549999998,10.0,10,1900
627,627,0.4099268330000001,10.0,10,1900
628,628,0.410528416,9.0,10,1900
629,629,0.4111557709999998,8.0,10,1900
630,630,0.4115445489999998,8.0,10,1900
631,631,0.412215062,8.0,10,1900
632,632,0.41281685899999987,9.0,10,1900
633,633,0.4131417100000001,9.0,10,1900
634,634,0.41373810499999975,9.0,10,1900
635,635,0.4143194939999999,9.0,10,1900
636,636,0.41500791700000006,9.0,10,1900
