,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
96,30,6.0,12.415972168999986,"[17.0, 5.0, 13.0, 3.0, 3.0, 7.0, 24.0, 20.0, 28.0, 8.0, 8.0, 25.0, 17.0, 5.0, 18.0, 31.0, 14.0, 22.0, 16.0, 27.0, 4.0, 29.0, 11.0, 17.0, 24.0, 20.0, 0.0, 14.0, 10.0, 1.0, 23.0, 9.0, 28.0, 25.0, 19.0, 12.0, 15.0, 4.0, 16.0, 21.0, 4.0, 32.0, 7.0, 31.0, 2.0, 25.0, 30.0, 5.0, 30.0, 7.0]",True,100,0.3,50
97,50,6.0,21.12895334199999,"[17.0, 5.0, 13.0, 3.0, 3.0, 7.0, 24.0, 20.0, 28.0, 8.0, 8.0, 25.0, 17.0, 5.0, 18.0, 31.0, 14.0, 22.0, 16.0, 27.0, 4.0, 29.0, 11.0, 17.0, 24.0, 20.0, 0.0, 14.0, 10.0, 1.0, 23.0, 9.0, 28.0, 25.0, 19.0, 12.0, 15.0, 4.0, 16.0, 21.0, 4.0, 32.0, 7.0, 31.0, 2.0, 25.0, 30.0, 5.0, 30.0, 7.0]",True,100,0.3,50
98,0,18.0,0.031507253999990326,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,100,0.4,50
99,1,7.0,0.4136927979999996,"[19.0, 17.0, 6.0, 6.0, 9.0, 24.0, 12.0, 9.0, 21.0, 2.0, 9.0, 28.0, 0.0, 10.0, 20.0, 2.0, 7.0, 23.0, 26.0, 17.0, 3.0, 16.0, 18.0, 18.0, 28.0, 26.0, 5.0, 28.0, 19.0, 20.0, 29.0, 12.0, 15.0, 11.0, 32.0, 31.0, 22.0, 27.0, 21.0, 23.0, 23.0, 8.0, 15.0, 1.0, 30.0, 22.0, 25.0, 24.0, 29.0, 24.0]",True,100,0.4,50
100,5,5.0,1.756906151999999,"[19.0, 17.0, 6.0, 6.0, 9.0, 24.0, 12.0, 10.0, 3.0, 2.0, 9.0, 28.0, 0.0, 10.0, 20.0, 26.0, 27.0, 23.0, 30.0, 9.0, 3.0, 16.0, 18.0, 18.0, 28.0, 26.0, 5.0, 28.0, 23.0, 20.0, 10.0, 12.0, 15.0, 11.0, 32.0, 16.0, 22.0, 27.0, 21.0, 23.0, 23.0, 8.0, 15.0, 1.0, 30.0, 22.0, 25.0, 24.0, 29.0, 24.0]",True,100,0.4,50
101,10,5.0,3.5103532720000032,"[19.0, 17.0, 6.0, 6.0, 9.0, 24.0, 12.0, 10.0, 3.0, 2.0, 9.0, 28.0, 0.0, 10.0, 20.0, 26.0, 27.0, 23.0, 30.0, 9.0, 3.0, 16.0, 18.0, 18.0, 28.0, 26.0, 5.0, 28.0, 23.0, 20.0, 10.0, 12.0, 15.0, 11.0, 32.0, 16.0, 22.0, 27.0, 21.0, 23.0, 23.0, 8.0, 15.0, 1.0, 30.0, 22.0, 25.0, 24.0, 29.0, 24.0]",True,100,0.4,50
102,20,5.0,7.865472555999986,"[19.0, 17.0, 6.0, 6.0, 9.0, 24.0, 12.0, 10.0, 3.0, 2.0, 9.0, 28.0, 0.0, 10.0, 20.0, 26.0, 27.0, 23.0, 30.0, 9.0, 3.0, 16.0, 18.0, 18.0, 28.0, 26.0, 5.0, 28.0, 23.0, 20.0, 10.0, 12.0, 15.0, 11.0, 32.0, 16.0, 22.0, 27.0, 21.0, 23.0, 23.0, 8.0, 15.0, 1.0, 30.0, 22.0, 25.0, 24.0, 29.0, 24.0]",True,100,0.4,50
103,30,5.0,12.234493753999999,"[19.0, 17.0, 6.0, 6.0, 9.0, 24.0, 12.0, 10.0, 3.0, 2.0, 9.0, 28.0, 0.0, 10.0, 20.0, 26.0, 27.0, 23.0, 30.0, 9.0, 3.0, 16.0, 18.0, 18.0, 28.0, 26.0, 5.0, 28.0, 23.0, 20.0, 10.0, 12.0, 15.0, 11.0, 32.0, 16.0, 22.0, 27.0, 21.0, 23.0, 23.0, 8.0, 15.0, 1.0, 30.0, 22.0, 25.0, 24.0, 29.0, 24.0]",True,100,0.4,50
104,50,5.0,21.031736306,"[19.0, 17.0, 6.0, 6.0, 9.0, 24.0, 12.0, 10.0, 3.0, 2.0, 9.0, 28.0, 0.0, 10.0, 20.0, 26.0, 27.0, 23.0, 30.0, 9.0, 3.0, 16.0, 18.0, 18.0, 28.0, 26.0, 5.0, 28.0, 23.0, 20.0, 10.0, 12.0, 15.0, 11.0, 32.0, 16.0, 22.0, 27.0, 21.0, 23.0, 23.0, 8.0, 15.0, 1.0, 30.0, 22.0, 25.0, 24.0, 29.0, 24.0]",True,100,0.4,50
105,0,18.0,0.06283663499999648,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,200,0.05,50
106,1,8.0,0.3664059200000054,"[0.0, 20.0, 24.0, 27.0, 17.0, 30.0, 19.0, 19.0, 12.0, 10.0, 9.0, 9.0, 25.0, 23.0, 13.0, 3.0, 31.0, 22.0, 29.0, 32.0, 32.0, 17.0, 30.0, 14.0, 4.0, 1.0, 23.0, 16.0, 22.0, 6.0, 24.0, 27.0, 23.0, 6.0, 29.0, 27.0, 13.0, 7.0, 8.0, 10.0, 7.0, 28.0, 8.0, 27.0, 29.0, 15.0, 12.0, 12.0, 20.0, 22.0]",True,200,0.05,50
107,5,7.0,2.083930054999996,"[0.0, 11.0, 24.0, 27.0, 17.0, 30.0, 19.0, 27.0, 12.0, 10.0, 9.0, 9.0, 25.0, 23.0, 13.0, 3.0, 31.0, 22.0, 29.0, 32.0, 32.0, 17.0, 30.0, 14.0, 4.0, 20.0, 23.0, 16.0, 22.0, 6.0, 24.0, 27.0, 23.0, 6.0, 29.0, 5.0, 16.0, 14.0, 0.0, 10.0, 7.0, 28.0, 8.0, 14.0, 29.0, 15.0, 7.0, 12.0, 20.0, 22.0]",True,200,0.05,50
108,10,7.0,5.801755297999989,"[0.0, 11.0, 24.0, 27.0, 17.0, 30.0, 19.0, 27.0, 12.0, 10.0, 9.0, 9.0, 25.0, 23.0, 13.0, 3.0, 31.0, 22.0, 29.0, 32.0, 32.0, 17.0, 30.0, 14.0, 4.0, 20.0, 23.0, 16.0, 22.0, 6.0, 24.0, 27.0, 23.0, 6.0, 29.0, 5.0, 16.0, 14.0, 0.0, 10.0, 7.0, 28.0, 8.0, 14.0, 29.0, 15.0, 7.0, 12.0, 20.0, 22.0]",True,200,0.05,50
109,20,7.0,13.229051433999985,"[0.0, 11.0, 24.0, 27.0, 17.0, 30.0, 19.0, 27.0, 12.0, 10.0, 9.0, 9.0, 25.0, 23.0, 13.0, 3.0, 31.0, 22.0, 29.0, 32.0, 32.0, 17.0, 30.0, 14.0, 4.0, 20.0, 23.0, 16.0, 22.0, 6.0, 24.0, 27.0, 23.0, 6.0, 29.0, 5.0, 16.0, 14.0, 0.0, 10.0, 7.0, 28.0, 8.0, 14.0, 29.0, 15.0, 7.0, 12.0, 20.0, 22.0]",True,200,0.05,50
110,30,7.0,20.67039053100001,"[0.0, 11.0, 24.0, 27.0, 17.0, 30.0, 19.0, 27.0, 12.0, 10.0, 9.0, 9.0, 25.0, 23.0, 13.0, 3.0, 31.0, 22.0, 29.0, 32.0, 32.0, 17.0, 30.0, 14.0, 4.0, 20.0, 23.0, 16.0, 22.0, 6.0, 24.0, 27.0, 23.0, 6.0, 29.0, 5.0, 16.0, 14.0, 0.0, 10.0, 7.0, 28.0, 8.0, 14.0, 29.0, 15.0, 7.0, 12.0, 20.0, 22.0]",True,200,0.05,50
111,50,7.0,35.57739900200002,"[0.0, 11.0, 24.0, 27.0, 17.0, 30.0, 19.0, 27.0, 12.0, 10.0, 9.0, 9.0, 25.0, 23.0, 13.0, 3.0, 31.0, 22.0, 29.0, 32.0, 32.0, 17.0, 30.0, 14.0, 4.0, 20.0, 23.0, 16.0, 22.0, 6.0, 24.0, 27.0, 23.0, 6.0, 29.0, 5.0, 16.0, 14.0, 0.0, 10.0, 7.0, 28.0, 8.0, 14.0, 29.0, 15.0, 7.0, 12.0, 20.0, 22.0]",True,200,0.05,50
112,0,18.0,0.06273380099997894,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,200,0.1,50
113,1,9.0,0.3950370229999862,"[24.0, 20.0, 15.0, 24.0, 24.0, 27.0, 3.0, 19.0, 12.0, 10.0, 9.0, 28.0, 31.0, 23.0, 13.0, 5.0, 7.0, 16.0, 28.0, 17.0, 1.0, 17.0, 30.0, 3.0, 25.0, 1.0, 18.0, 21.0, 28.0, 1.0, 12.0, 15.0, 28.0, 25.0, 22.0, 27.0, 13.0, 14.0, 8.0, 4.0, 21.0, 28.0, 22.0, 14.0, 0.0, 9.0, 7.0, 26.0, 29.0, 17.0]",True,200,0.1,50
114,5,9.0,2.9501037379999957,"[24.0, 20.0, 15.0, 24.0, 24.0, 27.0, 3.0, 19.0, 12.0, 10.0, 9.0, 28.0, 31.0, 23.0, 13.0, 5.0, 7.0, 16.0, 28.0, 17.0, 1.0, 17.0, 30.0, 3.0, 25.0, 1.0, 18.0, 21.0, 28.0, 1.0, 12.0, 15.0, 28.0, 25.0, 22.0, 27.0, 13.0, 14.0, 8.0, 4.0, 21.0, 28.0, 22.0, 14.0, 0.0, 9.0, 7.0, 26.0, 29.0, 17.0]",True,200,0.1,50
115,10,9.0,6.706768464999982,"[24.0, 20.0, 15.0, 24.0, 24.0, 27.0, 3.0, 19.0, 12.0, 10.0, 9.0, 28.0, 31.0, 23.0, 13.0, 5.0, 7.0, 16.0, 28.0, 17.0, 1.0, 17.0, 30.0, 3.0, 25.0, 1.0, 18.0, 21.0, 28.0, 1.0, 12.0, 15.0, 28.0, 25.0, 22.0, 27.0, 13.0, 14.0, 8.0, 4.0, 21.0, 28.0, 22.0, 14.0, 0.0, 9.0, 7.0, 26.0, 29.0, 17.0]",True,200,0.1,50
116,20,9.0,14.226289079000026,"[24.0, 20.0, 15.0, 24.0, 24.0, 27.0, 3.0, 19.0, 12.0, 10.0, 9.0, 28.0, 31.0, 23.0, 13.0, 5.0, 7.0, 16.0, 28.0, 17.0, 1.0, 17.0, 30.0, 3.0, 25.0, 1.0, 18.0, 21.0, 28.0, 1.0, 12.0, 15.0, 28.0, 25.0, 22.0, 27.0, 13.0, 14.0, 8.0, 4.0, 21.0, 28.0, 22.0, 14.0, 0.0, 9.0, 7.0, 26.0, 29.0, 17.0]",True,200,0.1,50
117,30,9.0,21.737070201999984,"[24.0, 20.0, 15.0, 24.0, 24.0, 27.0, 3.0, 19.0, 12.0, 10.0, 9.0, 28.0, 31.0, 23.0, 13.0, 5.0, 7.0, 16.0, 28.0, 17.0, 1.0, 17.0, 30.0, 3.0, 25.0, 1.0, 18.0, 21.0, 28.0, 1.0, 12.0, 15.0, 28.0, 25.0, 22.0, 27.0, 13.0, 14.0, 8.0, 4.0, 21.0, 28.0, 22.0, 14.0, 0.0, 9.0, 7.0, 26.0, 29.0, 17.0]",True,200,0.1,50
118,50,9.0,36.767315139000004,"[24.0, 20.0, 15.0, 24.0, 24.0, 27.0, 3.0, 19.0, 12.0, 10.0, 9.0, 28.0, 31.0, 23.0, 13.0, 5.0, 7.0, 16.0, 28.0, 17.0, 1.0, 17.0, 30.0, 3.0, 25.0, 1.0, 18.0, 21.0, 28.0, 1.0, 12.0, 15.0, 28.0, 25.0, 22.0, 27.0, 13.0, 14.0, 8.0, 4.0, 21.0, 28.0, 22.0, 14.0, 0.0, 9.0, 7.0, 26.0, 29.0, 17.0]",True,200,0.1,50
119,0,18.0,0.06333260499997095,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,200,0.2,50
120,1,7.0,0.47987263499999244,"[28.0, 29.0, 8.0, 13.0, 24.0, 25.0, 30.0, 2.0, 3.0, 12.0, 32.0, 3.0, 27.0, 24.0, 23.0, 20.0, 7.0, 26.0, 26.0, 1.0, 12.0, 3.0, 31.0, 22.0, 17.0, 14.0, 1.0, 14.0, 27.0, 14.0, 23.0, 16.0, 18.0, 32.0, 17.0, 30.0, 9.0, 30.0, 4.0, 15.0, 2.0, 16.0, 13.0, 19.0, 27.0, 6.0, 10.0, 24.0, 23.0, 6.0]",True,200,0.2,50
121,5,3.0,2.1377801939999586,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 24.0, 30.0, 17.0, 21.0, 6.0, 28.0, 21.0, 10.0, 7.0, 31.0, 5.0, 6.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 17.0, 10.0, 20.0, 14.0, 7.0, 29.0, 3.0, 14.0, 7.0, 32.0, 23.0, 29.0, 27.0, 9.0, 18.0, 11.0, 23.0, 21.0, 15.0, 5.0, 12.0, 18.0]",True,200,0.2,50
122,10,3.0,4.932291528999997,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 24.0, 30.0, 17.0, 21.0, 6.0, 28.0, 21.0, 10.0, 7.0, 31.0, 5.0, 6.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 17.0, 10.0, 20.0, 14.0, 7.0, 29.0, 3.0, 14.0, 7.0, 32.0, 23.0, 29.0, 27.0, 9.0, 18.0, 11.0, 23.0, 21.0, 15.0, 5.0, 12.0, 18.0]",True,200,0.2,50
123,20,3.0,12.41648441999996,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 24.0, 30.0, 17.0, 21.0, 6.0, 28.0, 21.0, 10.0, 7.0, 31.0, 5.0, 6.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 17.0, 10.0, 20.0, 14.0, 7.0, 29.0, 3.0, 14.0, 7.0, 32.0, 23.0, 29.0, 27.0, 9.0, 18.0, 11.0, 23.0, 21.0, 15.0, 5.0, 12.0, 18.0]",True,200,0.2,50
124,30,3.0,19.931072538999956,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 24.0, 30.0, 17.0, 21.0, 6.0, 28.0, 21.0, 10.0, 7.0, 31.0, 5.0, 6.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 17.0, 10.0, 20.0, 14.0, 7.0, 29.0, 3.0, 14.0, 7.0, 32.0, 23.0, 29.0, 27.0, 9.0, 18.0, 11.0, 23.0, 21.0, 15.0, 5.0, 12.0, 18.0]",True,200,0.2,50
125,50,3.0,35.114662399,"[11.0, 20.0, 4.0, 4.0, 29.0, 27.0, 19.0, 26.0, 26.0, 9.0, 24.0, 30.0, 17.0, 21.0, 6.0, 28.0, 21.0, 10.0, 7.0, 31.0, 5.0, 6.0, 8.0, 1.0, 2.0, 16.0, 2.0, 11.0, 17.0, 10.0, 20.0, 14.0, 7.0, 29.0, 3.0, 14.0, 7.0, 32.0, 23.0, 29.0, 27.0, 9.0, 18.0, 11.0, 23.0, 21.0, 15.0, 5.0, 12.0, 18.0]",True,200,0.2,50
126,0,18.0,0.062444429000038326,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,200,0.3,50
127,1,7.0,0.5447319310000012,"[21.0, 4.0, 17.0, 17.0, 28.0, 19.0, 10.0, 13.0, 7.0, 14.0, 14.0, 6.0, 8.0, 9.0, 10.0, 21.0, 9.0, 27.0, 4.0, 12.0, 12.0, 0.0, 20.0, 3.0, 24.0, 17.0, 24.0, 13.0, 0.0, 24.0, 20.0, 22.0, 2.0, 31.0, 8.0, 7.0, 29.0, 30.0, 4.0, 13.0, 31.0, 6.0, 29.0, 30.0, 6.0, 6.0, 16.0, 11.0, 28.0, 12.0]",True,200,0.3,50
128,5,3.0,2.348711210000033,"[21.0, 22.0, 17.0, 17.0, 18.0, 17.0, 18.0, 13.0, 7.0, 29.0, 14.0, 6.0, 17.0, 9.0, 10.0, 21.0, 9.0, 27.0, 25.0, 26.0, 0.0, 29.0, 4.0, 13.0, 24.0, 8.0, 15.0, 4.0, 25.0, 24.0, 23.0, 19.0, 2.0, 31.0, 20.0, 12.0, 11.0, 20.0, 1.0, 13.0, 31.0, 27.0, 29.0, 30.0, 1.0, 3.0, 16.0, 11.0, 28.0, 9.0]",True,200,0.3,50
129,10,2.0,4.667771457000015,"[32.0, 18.0, 12.0, 26.0, 18.0, 1.0, 4.0, 18.0, 13.0, 27.0, 27.0, 24.0, 8.0, 11.0, 5.0, 23.0, 31.0, 7.0, 18.0, 1.0, 26.0, 2.0, 20.0, 25.0, 31.0, 19.0, 17.0, 0.0, 16.0, 7.0, 8.0, 10.0, 24.0, 9.0, 14.0, 16.0, 30.0, 22.0, 14.0, 28.0, 6.0, 3.0, 9.0, 6.0, 21.0, 25.0, 19.0, 21.0, 2.0, 30.0]",True,200,0.3,50
130,20,1.0,11.671984398000006,"[22.0, 18.0, 12.0, 26.0, 18.0, 1.0, 4.0, 5.0, 13.0, 27.0, 27.0, 24.0, 8.0, 11.0, 5.0, 23.0, 31.0, 7.0, 18.0, 1.0, 26.0, 2.0, 20.0, 25.0, 31.0, 12.0, 17.0, 0.0, 16.0, 7.0, 8.0, 10.0, 24.0, 9.0, 14.0, 16.0, 30.0, 22.0, 14.0, 28.0, 6.0, 3.0, 9.0, 6.0, 21.0, 25.0, 19.0, 21.0, 2.0, 30.0]",True,200,0.3,50
131,30,1.0,18.790927835000048,"[22.0, 18.0, 12.0, 26.0, 18.0, 1.0, 4.0, 5.0, 13.0, 27.0, 27.0, 24.0, 8.0, 11.0, 5.0, 23.0, 31.0, 7.0, 18.0, 1.0, 26.0, 2.0, 20.0, 25.0, 31.0, 12.0, 17.0, 0.0, 16.0, 7.0, 8.0, 10.0, 24.0, 9.0, 14.0, 16.0, 30.0, 22.0, 14.0, 28.0, 6.0, 3.0, 9.0, 6.0, 21.0, 25.0, 19.0, 21.0, 2.0, 30.0]",True,200,0.3,50
132,50,1.0,33.74537118000001,"[22.0, 18.0, 12.0, 26.0, 18.0, 1.0, 4.0, 5.0, 13.0, 27.0, 27.0, 24.0, 8.0, 11.0, 5.0, 23.0, 31.0, 7.0, 18.0, 1.0, 26.0, 2.0, 20.0, 25.0, 31.0, 12.0, 17.0, 0.0, 16.0, 7.0, 8.0, 10.0, 24.0, 9.0, 14.0, 16.0, 30.0, 22.0, 14.0, 28.0, 6.0, 3.0, 9.0, 6.0, 21.0, 25.0, 19.0, 21.0, 2.0, 30.0]",True,200,0.3,50
133,0,18.0,0.0644941410000115,"[0, 3, 3, 9, 19, 21, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 11, 28, 0, 0, 5, 17, 15, 4, 31, 1, 1, 11, 18]",True,200,0.4,50
134,1,5.0,0.6317460810000171,"[7.0, 28.0, 19.0, 27.0, 22.0, 25.0, 30.0, 13.0, 22.0, 2.0, 5.0, 10.0, 0.0, 3.0, 21.0, 23.0, 23.0, 23.0, 29.0, 0.0, 26.0, 13.0, 27.0, 11.0, 17.0, 15.0, 1.0, 9.0, 14.0, 20.0, 25.0, 29.0, 12.0, 15.0, 25.0, 14.0, 7.0, 9.0, 14.0, 23.0, 16.0, 19.0, 8.0, 2.0, 27.0, 30.0, 4.0, 2.0, 25.0, 24.0]",True,200,0.4,50
135,5,5.0,2.6850107220000154,"[7.0, 28.0, 19.0, 27.0, 22.0, 25.0, 30.0, 13.0, 22.0, 2.0, 5.0, 10.0, 0.0, 3.0, 21.0, 23.0, 23.0, 23.0, 29.0, 0.0, 26.0, 13.0, 27.0, 11.0, 17.0, 15.0, 1.0, 9.0, 14.0, 20.0, 25.0, 29.0, 12.0, 15.0, 25.0, 14.0, 7.0, 9.0, 14.0, 23.0, 16.0, 19.0, 8.0, 2.0, 27.0, 30.0, 4.0, 2.0, 25.0, 24.0]",True,200,0.4,50
136,10,1.0,5.024310162000006,"[28.0, 9.0, 19.0, 27.0, 20.0, 15.0, 16.0, 13.0, 22.0, 3.0, 16.0, 13.0, 0.0, 7.0, 15.0, 23.0, 23.0, 20.0, 29.0, 25.0, 26.0, 13.0, 27.0, 11.0, 17.0, 9.0, 17.0, 30.0, 31.0, 20.0, 0.0, 18.0, 12.0, 31.0, 25.0, 13.0, 7.0, 9.0, 14.0, 12.0, 16.0, 19.0, 6.0, 32.0, 18.0, 25.0, 29.0, 25.0, 25.0, 30.0]",True,200,0.4,50
137,20,1.0,11.589399374000038,"[28.0, 9.0, 19.0, 27.0, 20.0, 15.0, 16.0, 13.0, 22.0, 3.0, 16.0, 13.0, 0.0, 7.0, 15.0, 23.0, 23.0, 20.0, 29.0, 25.0, 26.0, 13.0, 27.0, 11.0, 17.0, 9.0, 17.0, 30.0, 31.0, 20.0, 0.0, 18.0, 12.0, 31.0, 25.0, 13.0, 7.0, 9.0, 14.0, 12.0, 16.0, 19.0, 6.0, 32.0, 18.0, 25.0, 29.0, 25.0, 25.0, 30.0]",True,200,0.4,50
138,30,1.0,19.041032710000025,"[28.0, 9.0, 19.0, 27.0, 20.0, 15.0, 16.0, 13.0, 22.0, 3.0, 16.0, 13.0, 0.0, 7.0, 15.0, 23.0, 23.0, 20.0, 29.0, 25.0, 26.0, 13.0, 27.0, 11.0, 17.0, 9.0, 17.0, 30.0, 31.0, 20.0, 0.0, 18.0, 12.0, 31.0, 25.0, 13.0, 7.0, 9.0, 14.0, 12.0, 16.0, 19.0, 6.0, 32.0, 18.0, 25.0, 29.0, 25.0, 25.0, 30.0]",True,200,0.4,50
139,50,1.0,33.627378410000006,"[28.0, 9.0, 19.0, 27.0, 20.0, 15.0, 16.0, 13.0, 22.0, 3.0, 16.0, 13.0, 0.0, 7.0, 15.0, 23.0, 23.0, 20.0, 29.0, 25.0, 26.0, 13.0, 27.0, 11.0, 17.0, 9.0, 17.0, 30.0, 31.0, 20.0, 0.0, 18.0, 12.0, 31.0, 25.0, 13.0, 7.0, 9.0, 14.0, 12.0, 16.0, 19.0, 6.0, 32.0, 18.0, 25.0, 29.0, 25.0, 25.0, 30.0]",True,200,0.4,50
